1944	self	n	46225	46,55
1945	suppose	v	46217	46,54
1946	investor	n	46202	46,53
1947	fruit	n	46189	46,51
1948	holy	j	46164	46,49
1949	desk	n	46133	46,46
1950	eastern	j	46071	46,39
1951	valley	n	46050	46,37
1952	largely	r	46002	46,33
1953	abortion	n	45934	46,26
1954	chapter	n	45911	46,23
1955	commitment	n	45809	46,13
1956	celebrate	v	45778	46,10
1957	arrest	v	45707	46,03
1958	dance	v	45680	46,00
1959	prime	j	45667	45,99
1960	urban	j	45632	45,95
1961	internal	j	45614	45,93
1962	bother	v	45596	45,92
1963	proposal	n	45546	45,87
1964	shift	v	45537	45,86
1965	capacity	n	45515	45,83
1966	guilty	j	45494	45,81
1967	warn	v	45485	45,80
1968	influence	v	45471	45,79
1969	weak	j	45461	45,78
1970	except	i	45458	45,78
1971	catholic	j	45444	45,76
1972	nose	n	45433	45,75
1973	variable	n	45399	45,72
1974	convention	n	45389	45,71
1975	jury	n	45342	45,66
1976	root	n	45327	45,65
1977	incident	n	45300	45,62
1978	climb	v	45263	45,58
1979	hearing	n	45235	45,55
1980	everywhere	r	45191	45,51
1981	payment	n	45132	45,45
1982	bear	n	45125	45,44
1983	conclude	v	45116	45,43
1984	scream	v	45103	45,42
1985	surgery	n	45042	45,36
1986	shadow	n	45022	45,34
1987	witness	n	44979	45,30
1988	increasingly	r	44978	45,29
1989	chest	n	44918	45,23
1990	amendment	n	44879	45,19
1991	paint	v	44842	45,16
1992	secret	j	44837	45,15
1993	complain	v	44829	45,14
1994	extent	n	44804	45,12
1995	pleasure	n	44800	45,11
1996	nod	v	44778	45,09
1997	holiday	n	44775	45,09
1998	super	j	44696	45,01
1999	talent	n	44687	45,00
2000	necessarily	r	44682	45,00
2001	liberal	j	44658	44,97
2002	expectation	n	44646	44,96
2003	ride	n	44508	44,82
2004	accuse	v	44491	44,80
2005	knock	v	44485	44,80
2006	previously	r	44480	44,79
2007	wing	n	44427	44,74
2008	corporation	n	44407	44,72
2009	sector	n	44401	44,71
2010	fat	n	44341	44,65
2011	experiment	n	44341	44,65
2012	match	v	44314	44,63
2013	thin	j	44274	44,59
2014	farmer	n	44255	44,57
2015	rare	j	44243	44,55
2016	english	n	44219	44,53
2017	confidence	n	44154	44,46
2018	bunch	n	43989	44,30
2019	bet	v	43896	44,20
2020	cite	v	43809	44,12
2021	northern	j	43805	44,11
2022	speaker	n	43781	44,09
2023	breast	n	43780	44,09
2024	contribution	n	43738	44,05
2025	leaf	n	43674	43,98
2026	creative	j	43673	43,98
2027	interaction	n	43639	43,95
2028	hat	n	43629	43,94
2029	doubt	n	43620	43,93
2030	promise	n	43606	43,91
2031	pursue	v	43595	43,90
2032	overall	j	43582	43,89
2033	nurse	n	43524	43,83
2034	question	v	43506	43,81
2035	long-term	j	43471	43,78
2036	gene	n	43463	43,77
2037	package	n	43448	43,75
2038	weird	j	43433	43,74
2039	difficulty	n	43423	43,73
2040	hardly	r	43416	43,72
2041	daddy	n	43376	43,68
2042	estimate	v	43344	43,65
2043	list	v	43341	43,65
2044	era	n	43331	43,64
2045	comment	v	43256	43,56
2046	aid	n	43250	43,55
2047	vs	i	43241	43,54
2048	invest	v	43235	43,54
2049	personally	r	43235	43,54
2050	notion	n	43225	43,53
2051	explanation	n	43197	43,50
2052	airport	n	43177	43,48
2053	chain	n	43156	43,46
2054	expose	v	43119	43,42
2055	lock	v	43093	43,40
2056	convince	v	43085	43,39
2057	channel	n	43041	43,34
2058	carefully	r	43034	43,34
2059	tear	n	43024	43,33
2060	estate	n	43023	43,33
2061	initial	j	42971	43,27
2062	offer	n	42944	43,25
2063	purchase	v	42921	43,22
2064	guide	n	42871	43,17
2065	forth	r	42832	43,13
2066	his	p	42776	43,08
2067	bond	n	42742	43,04
2068	birthday	n	42727	43,03
2069	travel	n	42709	43,01
2070	pray	v	42700	43,00
2071	improvement	n	42657	42,96
2072	ancient	j	42623	42,92
2073	ought	v	42597	42,90
2074	escape	v	42473	42,77
2075	trail	n	42439	42,74
2076	brown	j	42423	42,72
2077	fashion	n	42405	42,70
2078	length	n	42379	42,68
2079	sheet	n	42366	42,66
2080	funding	n	42356	42,65
2081	meanwhile	r	42307	42,60
2082	fault	n	42283	42,58
2083	barely	r	42258	42,55
2084	eliminate	v	42246	42,54
2085	motion	n	42232	42,53
2086	essential	j	42222	42,52
2087	apart	r	42168	42,46
2088	combination	n	42138	42,43
2089	limited	j	42129	42,43
2090	description	n	42091	42,39
2091	mix	v	42079	42,37
2092	snow	n	42027	42,32
2093	implement	v	42004	42,30
2094	pretty	j	41937	42,23
2095	proper	j	41810	42,10
2096	part	r	41783	42,08
2097	marketing	n	41781	42,07
2098	approve	v	41740	42,03
2099	other	i	41717	42,01
2100	bomb	n	41679	41,97
2101	slip	v	41664	41,96
2102	regional	j	41656	41,95
2103	lack	v	41652	41,94
2104	muscle	n	41650	41,94
2105	contact	v	41609	41,90
2106	rise	n	41609	41,90
2107	FALSE	j	41580	41,23
2108	likely	r	41540	41,83
2109	creation	n	41523	41,81
2110	typically	r	41485	41,78
2111	spending	n	41483	41,77
2112	instrument	n	41473	41,76
2113	mass	n	41453	41,74
2114	far	c	41427	41,72
2115	thick	j	41420	39,96
2116	kiss	v	41405	41,70
2117	increased	j	41356	41,65
2118	inspire	v	41223	41,51
2119	separate	j	41176	41,47
2120	noise	n	41144	41,43
2121	yellow	j	41133	41,42
2122	aim	v	41126	41,41
2123	e-mail	n	41092	41,38
2124	cycle	n	41088	41,38
2125	signal	n	41085	41,37
2126	app	n	41082	41,37
2127	golden	j	41056	41,34
2128	reject	v	41033	41,32
2129	inform	v	41031	41,32
2130	perception	n	41010	41,30
2131	visitor	n	41006	41,29
2132	cast	v	41004	41,29
2133	contrast	n	40982	41,27
2134	judgment	n	40961	41,25
2135	mean	j	40927	41,21
2136	rest	v	40908	41,20
2137	representative	n	40894	41,18
2138	pass	n	40865	41,15
2139	regime	n	40863	41,15
2140	merely	r	40843	41,13
2141	producer	n	40843	41,13
2142	whoa	u	40833	41,12
2143	route	n	40816	41,10
2144	lie	n	40794	41,08
2145	typical	j	40785	41,07
2146	analyst	n	40785	41,07
2147	account	v	40739	41,03
2148	elect	v	40738	41,02
2149	smell	v	40735	41,02
2150	female	n	40661	40,95
2151	living	j	40560	40,84
2152	disability	n	40559	40,84
2153	comparison	n	40525	40,81
2154	hand	v	40469	40,75
2155	rating	n	40458	40,74
2156	campus	n	40453	40,74
2157	assess	v	40352	40,64
2158	solid	j	40301	40,58
2159	branch	n	40300	40,58
2160	mad	j	40286	40,57
2161	somewhat	r	40283	40,57
2162	gentleman	n	40277	40,56
2163	opposition	n	40268	40,55
2164	fast	j	40261	40,54
2165	suspect	v	40173	40,46
2166	land	v	40144	40,43
2167	hit	n	40121	40,40
2168	aside	r	40119	40,40
2169	athlete	n	40094	40,38
2170	opening	n	40053	40,33
2171	prayer	n	40037	40,32
2172	frequently	r	40035	40,32
2173	employ	v	40014	40,30
2174	basketball	n	40007	40,29
2175	existing	j	39974	40,25
2176	revolution	n	39959	40,24
2177	click	v	39951	40,23
2178	emotion	n	39949	40,23
2179	fuck	n	39924	40,20
2180	platform	n	39915	40,20
2181	behind	r	39874	40,15
2182	frame	n	39817	40,10
2183	appeal	n	39798	40,08
2184	quote	v	39780	40,06
2185	potential	n	39779	40,06
2186	struggle	n	39777	40,06
2187	brand	n	39754	40,03
2188	enable	v	39743	40,02
2189	legislation	n	39690	39,97
2190	addition	i	39685	39,96
2191	lab	n	39668	39,95
2192	oppose	v	39656	39,93
2193	row	n	39635	39,91
2194	immigration	n	39570	39,85
2195	asset	n	39563	39,84
2196	observation	n	39551	39,83
2197	online	r	39528	39,81
2198	taste	n	39481	39,76
2199	decline	v	39480	39,76
2200	attract	v	39479	39,76
2201	ha	u	39473	39,75
2202	for	c	39453	39,73
2203	household	n	39430	39,71
2204	separate	v	39416	39,69
2205	breathe	v	39322	39,60
2206	existence	n	39315	39,59
2207	mirror	n	39284	39,56
2208	pilot	n	39272	39,55
2209	stand	n	39230	39,51
2210	relief	n	39223	39,50
2211	milk	n	39204	39,48
2212	warning	n	39194	39,47
2213	heaven	n	39105	39,38
2214	flow	n	39098	39,37
2215	literally	r	39094	39,37
2216	quit	v	39091	39,37
2217	calorie	n	39066	39,34
2218	seed	n	39062	39,34
2219	vast	j	38988	39,26
2220	bike	n	38920	39,19
2221	german	j	38898	39,17
2222	employer	n	38895	39,17
2223	drag	v	38895	39,17
2224	technical	j	38887	39,16
2225	disaster	n	38801	39,07
2226	display	v	38757	39,03
2227	sale	n	38751	39,02
2228	bathroom	n	38712	38,98
2229	succeed	v	38621	38,89
2230	consistent	j	38618	38,89
2231	agenda	n	38615	38,89
2232	enforcement	n	38612	38,88
2233	diet	n	38595	38,87
2234	mark	n	38593	38,86
2235	silence	n	38552	38,82
2236	journalist	n	38495	38,77
2237	bible	n	38492	38,76
2238	queen	n	38445	38,65
2239	divide	v	38426	38,70
2240	expense	n	38330	38,60
2241	cream	n	38234	38,50
2242	exposure	n	38231	38,50
2243	priority	n	38168	38,44
2244	soil	n	38159	38,43
2245	angel	n	38155	38,42
2246	journey	n	38098	38,37
2247	trust	n	38062	38,33
2248	relevant	j	38034	38,30
2249	tank	n	38032	38,30
2250	cheese	n	38025	38,29
2251	schedule	n	38022	38,29
2252	bedroom	n	37979	38,25
2253	tone	n	37956	38,22
2254	selection	n	37940	38,21
2255	date	v	37929	38,20
2256	perfectly	r	37923	38,19
2257	wheel	n	37921	38,19
2258	gap	n	37884	38,15
2259	veteran	n	37880	38,15
2260	below	i	37877	38,14
2261	disagree	v	37874	38,14
2262	characteristic	n	37848	38,11
2263	protein	n	37846	38,11
2264	resolution	n	37841	38,11
2265	whole	n	37840	38,11
2266	regard	v	37839	38,10
2267	fewer	d	37775	38,04
2268	engineer	n	37679	37,94
2269	walk	n	37624	37,89
2270	dish	n	37580	37,84
2271	waste	n	37529	37,79
2272	print	n	37504	37,77
2273	depression	n	37492	37,76
2274	dude	n	37467	37,73
2275	fat	j	37455	37,72
2276	present	n	37433	37,70
2277	upper	j	37419	37,68
2278	wrap	v	37396	37,66
2279	ceo	n	37374	37,64
2280	visual	j	37347	37,61
2281	initiative	n	37346	37,61
2282	rush	v	37327	37,59
2283	gate	n	37317	37,58
2284	slow	v	37312	37,57
2285	whenever	r	37287	37,55
2286	entry	n	37187	37,45
2287	japanese	j	37170	37,43
2288	gray	j	37161	37,42
2289	assistance	n	37154	37,42
2290	height	n	37131	37,39
2291	compete	v	37112	37,37
2292	rule	v	37088	37,35
2293	due	j	37060	37,32
2294	essentially	r	37053	37,31
2295	benefit	v	37025	37,29
2296	phase	n	37013	37,27
2297	conservative	n	36998	37,26
2298	recover	v	36947	37,21
2299	criticism	n	36941	37,20
2300	faculty	n	36906	37,17
2301	achievement	n	36879	37,14
2302	alcohol	n	36823	37,08
2303	therapy	n	36823	37,08
2304	offense	n	36790	37,05
2305	touch	n	36766	37,02
2306	killer	n	36754	37,01
2307	personality	n	36750	37,01
2308	landscape	n	36719	36,98
2309	deeply	r	36653	36,91
2310	reasonable	j	36622	36,88
2311	soon	c	36611	36,87
2312	suck	v	36572	36,83
2313	transition	n	36569	36,83
2314	fairly	r	36548	36,80
2315	column	n	36526	36,78
2316	wash	v	36491	36,75
2317	button	n	36451	36,71
2318	opponent	n	36412	36,67
2319	pour	v	36412	36,67
2320	immigrant	n	36379	36,63
2321	first	r	36365	36,62
2322	distribution	n	36338	36,59
2323	golf	n	36327	36,58
2324	pregnant	j	36303	36,56
2325	unable	j	36300	36,56
2326	alternative	n	36296	36,55
2327	favorite	n	36231	36,49
2328	stop	n	36214	36,47
2329	violent	j	36167	36,42
2330	portion	n	36150	36,40
2331	acquire	v	36094	36,35
2332	suicide	n	36059	36,31
2333	stretch	v	36058	36,31
2334	deficit	n	36029	36,28
2335	symptom	n	36021	36,27
2336	solar	j	35987	36,24
2337	complaint	n	35954	36,21
2338	capable	j	35954	36,21
2339	analyze	v	35948	36,20
2340	scared	j	35867	36,12
2341	supporter	n	35863	36,11
2342	dig	v	35841	36,09
2343	twenty	m	35825	36,08
2344	pretend	v	35824	36,08
2345	philosophy	n	35824	36,08
2346	childhood	n	35815	36,07
2347	lower	v	35791	36,04
2348	well	n	35789	36,04
2349	outside	j	35738	35,99
2350	dark	n	35705	35,96
2351	wealth	n	35662	35,91
2352	welfare	n	35639	35,89
2353	poverty	n	35629	35,88
2354	prosecutor	n	35613	35,86
2355	spiritual	j	35599	35,85
2356	double	j	35592	35,84
2357	evaluate	v	35577	35,83
2358	mass	j	35566	35,82
2359	israeli	j	35547	35,80
2360	shift	n	35516	35,77
2361	reply	v	35489	35,74
2362	buck	n	35423	35,67
2363	display	n	35418	35,67
2364	knife	n	35408	35,66
2365	round	n	35407	35,66
2366	tech	n	35394	35,64
2367	detective	n	35355	35,60
2368	pack	v	35348	35,60
2369	disorder	n	35345	35,59
2370	creature	n	35342	35,59
2371	tear	v	35320	35,57
2372	closely	r	35294	35,54
2373	industrial	j	35272	35,52
2374	housing	n	35224	35,47
2375	watch	n	35203	35,45
2376	chip	n	35203	35,45
2377	regardless	r	35166	35,41
2378	numerous	j	35164	35,41
2379	tie	n	35058	35,30
2380	range	v	35010	35,26
2381	command	n	35010	35,26
2382	shooting	n	34970	35,22
2383	dozen	m	34950	35,20
2384	pop	v	34932	35,18
2385	layer	n	34911	35,16
2386	bread	n	34840	35,08
2387	exception	n	34835	35,08
2388	passion	n	34825	35,07
2389	block	v	34808	35,05
2390	highway	n	34789	35,03
2391	pure	j	34741	34,99
2392	commander	n	34731	34,98
2393	extreme	j	34678	34,92
2394	publication	n	34656	34,90
2395	vice	j	34652	34,90
2396	fellow	j	34637	34,88
2397	win	n	34613	34,86
2398	mystery	n	34553	34,80
2399	championship	n	34425	34,67
2400	install	v	34402	34,64
2401	tale	n	34400	34,64
2402	liberty	n	34393	34,63
2403	host	v	34350	34,59
2404	beneath	i	34337	34,58
2405	passenger	n	34335	34,58
2406	physician	n	34292	34,53
2407	graduate	n	34285	34,53
2408	sharp	j	34272	34,51
2409	substance	n	34262	34,50
2410	atmosphere	n	34247	34,49
2411	stir	v	34231	34,47
2412	muslim	j	34226	34,47
2413	passage	n	34197	34,44
2414	pepper	n	34195	34,44
2415	emphasize	v	34190	34,43
2416	cable	n	34164	34,40
2417	square	n	34163	34,40
2418	recipe	n	34098	34,34
2419	load	v	34026	34,27
2420	beside	i	34005	34,24
2421	roof	n	34005	34,24
2422	vegetable	n	34000	34,24
2423	accomplish	v	33992	34,23
2424	silent	j	33973	34,21
2425	habit	n	33933	34,17
2426	discovery	n	33930	34,17
2427	total	n	33836	34,07
2428	recovery	n	33830	34,07
2429	dna	n	33819	34,06
2430	gain	n	33808	34,05
2431	territory	n	33787	34,02
2432	girlfriend	n	33779	34,02
2433	consist	v	33777	34,01
2434	straight	j	33764	34,00
2435	surely	r	33758	34,00
2436	proof	n	33755	33,99
2437	nervous	j	33745	33,98
2438	immediate	j	33745	33,98
2439	parking	n	33735	33,97
2440	sin	n	33703	33,94
2441	unusual	j	33695	33,93
2442	rice	n	33676	33,91
2443	engineering	n	33630	33,87
2444	advance	n	33626	33,86
2445	interview	v	33551	33,79
2446	bury	v	33531	33,77
2447	still	j	33525	33,76
2448	cake	n	33519	33,75
2449	anonymous	j	33517	33,75
2450	flag	n	33516	33,75
2451	contemporary	j	33482	33,72
2452	good	n	33457	33,69
2453	jail	n	33453	33,69
2454	rural	j	33383	33,62
2455	match	n	33368	33,60
2456	coach	v	33363	33,60
2457	interpretation	n	33342	33,58
2458	wage	n	33339	33,57
2459	breakfast	n	33309	33,54
2460	severe	j	33278	33,51
2461	profile	n	33259	33,49
2462	saving	n	33236	33,47
2463	brief	j	33229	33,46
2464	adjust	v	33205	33,44
2465	reduction	n	33167	33,40
2466	constantly	r	33167	33,40
2467	assist	v	33161	33,39
2468	bitch	n	33157	33,39
2469	constant	j	33090	33,32
2470	permit	v	33083	33,32
2471	primarily	r	33079	33,31
2472	entertainment	n	33057	33,29
2473	shout	v	33053	33,29
2474	academy	n	33028	33,26
2475	teaspoon	n	33027	33,26
2476	dream	v	33013	33,24
2477	transfer	v	33009	33,24
2478	usual	j	32997	33,23
2479	ally	n	32994	33,23
2480	clinical	j	32983	33,21
2481	count	n	32971	33,20
2482	swear	v	32971	33,20
2483	avenue	n	32968	33,20
2484	priest	n	32965	33,20
2485	employment	n	32957	33,19
2486	waste	v	32952	33,18
2487	relax	v	32948	33,18
2488	owe	v	32943	33,17
2489	transform	v	32910	33,14
2490	grass	n	32880	33,11
2491	narrow	j	32874	33,10
2492	ethnic	j	32857	33,09
2493	scholar	n	32846	33,08
2494	edition	n	32842	33,07
2495	abandon	v	32838	33,07
2496	practical	j	32834	33,06
2497	infection	n	32785	33,02
2498	musical	j	32775	33,01
2499	suggestion	n	32775	33,01
2500	resistance	n	32768	33,00
2501	smoke	v	32716	32,95
2502	prince	n	32712	32,94
2503	illness	n	32704	32,93
2504	embrace	v	32690	32,92
2505	trade	v	32679	32,91
2506	republic	n	32646	32,88
2507	volunteer	n	32631	32,86
2508	target	v	32627	32,86
2509	general	r	32547	32,78
2510	evaluation	n	32514	32,74
2511	mine	n	32473	32,70
2512	opposite	j	32431	32,66
2513	awesome	j	32423	32,65
2514	switch	v	32414	32,64
2515	black	n	32406	32,63
2516	iraqi	j	32364	32,59
2517	iron	n	32359	32,59
2518	perceive	v	32339	32,57
2519	fundamental	j	32336	32,56
2520	phrase	n	32319	32,55
2521	assumption	n	32317	32,54
2522	sand	n	32307	32,53
2523	designer	n	32303	32,53
2524	planning	n	32282	32,51
2525	leading	j	32280	32,51
2526	mode	n	32229	32,46
2527	track	v	32224	32,45
2528	respect	v	32224	32,45
2529	widely	r	32221	32,45
2530	occasion	n	32220	32,45
2531	pose	v	32193	32,42
2532	approximately	r	32193	32,42
2533	retire	v	32169	32,40
2534	elsewhere	r	32165	32,39
2535	festival	n	32159	32,38
2536	cap	n	32115	32,34
2537	secure	v	32084	32,31
2538	attach	v	32064	32,29
2539	mechanism	n	32060	32,29
2540	intention	n	32022	32,25
2541	scenario	n	32007	32,23
2542	yell	v	32005	32,23
2543	incredible	j	31983	32,21
2544	spanish	j	31958	32,18
2545	strongly	r	31943	32,17
2546	racial	j	31893	32,12
2547	transportation	n	31888	32,11
2548	pot	n	31864	32,09
2549	boyfriend	n	31817	32,04
2550	consideration	n	31756	31,98
2551	prior	i	31754	31,98
2552	retirement	n	31749	31,97
2553	rarely	r	31748	31,97
2554	joint	j	31738	31,96
2555	doubt	v	31736	31,96
2556	preserve	v	31701	31,92
2557	enormous	j	31697	31,92
2558	cigarette	n	31674	31,90
2559	factory	n	31626	31,85
2560	valuable	j	31626	31,85
2561	clip	n	31612	31,83
2562	electric	j	31583	31,80
2563	giant	n	31557	31,78
2564	slave	n	31539	31,76
2565	submit	v	31515	31,74
2566	effectively	r	31505	31,73
2567	christian	n	31496	31,72
2568	monitor	v	31483	31,70
2569	wonder	n	31463	31,22
2570	resolve	v	31452	31,67
2571	remaining	j	31407	31,63
2572	participation	n	31395	31,62
2573	stream	n	31393	31,61
2574	rid	v	31388	31,61
2575	origin	n	31342	31,56
2576	teen	n	31336	31,56
2577	particular	r	31295	31,51
2578	congressional	j	31271	31,49
2579	bind	v	31267	31,49
2580	coat	n	31266	31,49
2581	tower	n	31252	31,47
2582	license	n	31242	31,46
2583	twitter	n	31238	31,46
2584	impose	v	31201	31,42
2585	innocent	j	31192	31,41
2586	curriculum	n	31171	31,39
2587	mail	n	31141	31,36
2588	estimate	n	31122	31,34
2589	insight	n	31094	31,31
2590	investigator	n	31082	31,30
2591	virus	n	31075	31,29
2592	hurricane	n	31072	31,29
2593	accurate	j	31068	31,29
2594	provision	n	31059	31,28
2595	strike	n	31051	31,27
2596	communicate	v	31040	31,26
2597	cross	n	31025	31,24
2598	vary	v	31000	31,22
2599	jacket	n	30995	31,21
2600	increasing	j	30970	31,19
2601	green	n	30968	31,19
2602	equally	r	30968	31,19
2603	pay	n	30935	31,15
2604	in	c	30931	31,15
2605	light	v	30928	31,15
2606	implication	n	30921	31,14
2607	fiction	n	30883	31,10
2608	protest	n	30878	31,09
2609	mama	n	30857	31,07
2610	imply	v	30829	31,05
2611	twin	n	30810	30,56
2612	pant	n	30810	31,03
2613	another	p	30791	31,01
2614	ahead	i	30782	31,00
2615	bend	v	30768	30,98
2616	shock	n	30746	30,96
2617	exercise	v	30730	30,95
2618	criteria	n	30727	30,94
2619	arab	j	30709	30,92
2620	dirty	j	30707	30,22
2621	ring	v	30684	30,90
2622	toy	n	30678	30,89
2623	potentially	r	30671	30,89
2624	assault	n	30609	30,82
2625	peak	n	30595	30,81
2626	anger	n	30587	30,80
2627	boot	n	30566	30,78
2628	dramatic	j	30558	30,77
2629	peer	n	30537	30,75
2630	enhance	v	30470	30,68
2631	math	n	30465	30,68
2632	slide	v	30451	30,66
2633	favor	n	30405	30,62
2634	pink	j	30396	30,61
2635	dust	n	30376	30,59
2636	aunt	n	30364	30,58
2637	lost	j	30362	30,58
2638	prospect	n	30358	30,57
2639	mood	n	30344	30,56
2640	mm-hmm	u	30339	30,55
2641	settlement	n	30250	30,46
2642	rather	c	30233	30,45
2643	justify	v	30199	30,41
2644	depth	n	30176	30,39
2645	juice	n	30156	30,37
2646	formal	j	30129	30,34
2647	virtually	r	30114	30,33
2648	gallery	n	30109	30,32
2649	tension	n	30082	30,29
2650	throat	n	30071	30,28
2651	draft	n	30062	30,27
2652	reputation	n	29988	30,20
2653	index	n	29987	30,20
2654	normally	r	29963	30,17
2655	mess	n	29961	30,17
2656	joy	n	29949	30,16
2657	steel	n	29886	30,10
2658	motor	n	29863	30,07
2659	enterprise	n	29857	30,07
2660	salary	n	29856	30,07
2661	moreover	r	29856	30,07
2662	giant	j	29852	30,06
2663	cousin	n	29840	30,05
2664	ordinary	j	29816	30,03
2665	graduate	v	29793	30,00
2666	dozen	n	29771	29,98
2667	evolution	n	29760	29,97
2668	so-called	j	29757	29,97
2669	helpful	j	29707	29,92
2670	competitive	j	29700	29,91
2671	lovely	j	29696	29,90
2672	fishing	n	29682	29,89
2673	anxiety	n	29659	29,87
2674	professional	n	29639	29,85
2675	carbon	n	29639	29,85
2676	essay	n	29637	29,85
2677	islamic	j	29622	29,83
2678	honor	v	29595	29,80
2679	drama	n	29588	29,80
2680	odd	j	29585	29,79
2681	evil	j	29573	29,78
2682	stranger	n	29572	29,78
2683	belt	n	29548	29,76
2684	urge	v	29531	29,74
2685	toss	v	29527	29,73
2686	fifth	m	29510	29,72
2687	formula	n	29504	29,71
2688	potato	n	29496	29,70
2689	monster	n	29491	29,70
2690	smoke	n	29483	29,69
2691	telephone	n	29482	29,69
2692	rape	n	29477	29,68
2693	palm	n	29472	29,68
2694	jet	n	29468	29,68
2695	navy	n	29450	29,66
2696	excited	j	29450	29,66
2697	plot	n	29444	29,65
2698	angle	n	29422	29,63
2699	criticize	v	29408	29,61
2700	prisoner	n	29394	29,60
2701	discipline	n	29386	29,59
2702	negotiation	n	29385	29,59
2703	damn	j	29373	29,58
2704	butter	n	29372	29,58
2705	desert	n	29353	29,56
2706	complicated	j	29335	29,54
2707	prize	n	29331	29,54
2708	blind	j	29326	29,53
2709	assign	v	29315	29,52
2710	bullet	n	29277	29,48
2711	awareness	n	29265	29,47
2712	sequence	n	29257	29,46
2713	illustrate	v	29234	29,44
2714	drop	n	29201	29,41
2715	pack	n	29197	29,40
2716	provider	n	29196	29,40
2717	fucking	r	29176	29,38
2718	minor	j	29172	29,38
2719	activist	n	29161	29,37
2720	poem	n	29138	29,34
2721	vacation	n	29123	29,33
2722	weigh	v	29121	29,33
2723	gang	n	29116	29,32
2724	privacy	n	29115	29,32
2725	clock	n	29112	29,32
2726	arrange	v	29108	29,31
2727	penalty	n	29096	29,30
2728	stomach	n	29089	29,29
2729	concert	n	29086	29,29
2730	originally	r	29084	29,29
2731	statistics	n	29070	29,27
2732	electronic	j	29064	29,27
2733	properly	r	29063	29,27
2734	bureau	n	29044	29,25
2735	wolf	n	29042	29,25
2736	and/or	c	29029	29,23
2737	classic	j	29028	29,23
2738	recommendation	n	28998	29,20
2739	exciting	j	28990	29,19
2740	maker	n	28989	29,19
2741	dear	j	28984	28,88
2742	impression	n	28975	29,18
2743	broken	j	28965	29,17
2744	battery	n	28962	29,17
2745	narrative	n	28928	29,13
2746	process	v	28916	29,12
2747	arise	v	28915	29,12
2748	kid	v	28911	29,11
2749	sake	n	28905	29,11
2750	delivery	n	28903	29,11
2751	forgive	v	28897	29,10
2752	visible	j	28886	29,09
2753	heavily	r	28880	29,08
2754	junior	j	28869	29,07
2755	rep	n	28848	29,05
2756	diversity	n	28848	29,05
2757	string	n	28844	29,05
2758	lawsuit	n	28834	29,04
2759	latter	d	28825	29,03
2760	cute	j	28813	29,02
2761	deputy	n	28806	29,01
2762	restore	v	28777	28,98
2763	buddy	n	28763	28,97
2764	psychological	j	28740	28,94
2765	besides	r	28711	28,91
2766	intense	j	28703	28,90
2767	friendly	j	28697	27,28
2768	evil	n	28696	28,90
2769	lane	n	28689	28,89
2770	hungry	j	28647	28,85
2771	bean	n	28639	28,84
2772	sauce	n	28639	28,84
2773	print	v	28636	28,84
2774	dominate	v	28636	28,84
2775	testing	n	28626	28,83
2776	trick	n	28621	28,82
2777	fantasy	n	28620	28,82
2778	absence	n	28618	28,82
2779	offensive	j	28611	28,81
2780	symbol	n	28609	28,81
2781	recognition	n	28585	28,79
2782	detect	v	28574	28,77
2783	tablespoon	n	28554	28,75
2784	construct	v	28515	28,72
2785	hmm	u	28510	28,71
2786	arrest	n	28504	28,70
2787	approval	n	28499	28,70
2788	aids	n	28489	28,69
2789	whereas	c	28472	28,67
2790	defensive	j	28464	28,66
2791	independence	n	28463	28,66
2792	apologize	v	28462	28,66
2793	top	i	28439	28,64
2794	asian	j	28419	28,62
2795	rose	n	28398	28,60
2796	ghost	n	28365	28,56
2797	involvement	n	28357	28,56
2798	permanent	j	28345	28,54
2799	wire	n	28337	28,54
2800	whisper	v	28334	28,53
2801	mouse	n	28329	28,53
2802	airline	n	28327	28,53
2803	founder	n	28315	28,51
2804	objective	n	28315	28,51
2805	nowhere	r	28292	28,49
2806	alternative	j	28282	28,48
2807	phenomenon	n	28258	28,46
2808	evolve	v	28257	28,46
2809	not	c	28251	28,45
2810	exact	j	28250	28,45
2811	silver	n	28244	28,44
2812	cent	n	28231	28,43
2813	universal	j	28224	28,42
2814	teenager	n	28219	28,42
2815	crucial	j	28219	28,42
2816	viewer	n	28181	28,38
2817	schedule	v	28174	28,37
2818	ridiculous	j	28150	28,35
2819	chocolate	n	28147	28,34
2820	sensitive	j	28109	28,31
2821	bottom	j	28102	28,30
2822	grandmother	n	28091	28,29
2823	missile	n	28086	28,28
2824	roughly	r	28083	28,28
2825	constitutional	j	28065	28,26
2826	adventure	n	28045	28,24
2827	genetic	j	28027	28,22
2828	advance	v	28014	28,21
2829	related	j	28013	28,21
2830	swing	v	27981	28,18
2831	ultimate	j	27973	28,17
2832	manufacturer	n	27966	28,16
2833	unknown	j	27955	28,15
2834	wipe	v	27952	28,15
2835	crop	n	27946	28,14
2836	survival	n	27914	28,11
2837	line	v	27910	28,11
2838	dimension	n	27889	28,08
2839	resist	v	27867	28,06
2840	request	v	27861	28,06
2841	roll	n	27831	28,03
2842	shape	v	27828	28,02
2843	darkness	n	27827	28,02
2844	guarantee	v	27824	28,02
2845	historic	j	27799	27,99
2846	educator	n	27782	27,98
2847	rough	j	27778	27,97
2848	personnel	n	27773	27,97
2849	race	v	27773	27,97
2850	confront	v	27771	27,97
2851	terrorist	n	27765	27,96
